TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
3.9500,0,219.1388,no,unknown,unknown,unknown,Unknown,-12.4656,7.3968,-0.1696,0.0001,0.0154,0.6009,0.4657,0.0546,0.0194,0.4044,-1.6073,1.3987,0.0224,0.2517,0.0001,39.6998,3.0596,1.4065,0.0001,0.0209,0.2144,0.0031,0.0005,0.7222,0.0073,0.0000,94.8858,0.0002,0.0048,0.0115,0.0168,0.0012,3.1887,0.0005,0.0001,0.0001,0.0019,0.0018,0.0546,0.0000,0.0018,2.2978,2.2978,0.0018,0.0320,
4.0120,0,223.5476,no,unknown,unknown,unknown,Unknown,-12.9387,6.1934,1.7267,0.0001,0.0153,0.5522,0.4507,0.0519,0.0200,0.4001,-0.8038,1.3498,0.0251,0.3934,0.0001,39.1554,2.2942,1.0142,0.0001,0.0240,0.2506,0.0065,0.0004,0.7621,0.0058,0.0000,95.9353,0.0003,0.0054,0.0098,0.0279,0.0011,2.8290,0.0005,0.0001,0.0001,0.0019,0.0018,0.0519,0.0000,0.0018,2.2978,2.2978,0.0018,0.0320,
4.0530,0,216.3136,no,unknown,unknown,unknown,Unknown,-13.9554,7.3046,1.7731,0.0001,0.0161,0.5329,0.5091,0.0589,0.0183,0.4119,-1.0798,1.5050,0.0253,0.4632,0.0001,40.7187,1.9910,0.8155,0.0001,0.0269,0.2858,0.0102,0.0003,0.7445,0.0047,0.0000,94.9744,0.0005,0.0054,0.0098,0.0429,0.0013,2.8788,0.0005,0.0001,0.0001,0.0019,0.0018,0.0589,0.0000,0.0018,2.2978,2.2978,0.0018,0.0319,
4.0990,0,217.6755,no,unknown,unknown,unknown,Unknown,-14.8971,6.2173,1.6807,0.0001,0.0183,0.5689,0.6730,0.0811,0.0145,0.4423,-2.8641,1.9624,0.0222,0.3896,0.0001,44.5178,2.6192,1.0513,0.0001,0.0353,0.2857,0.0117,0.0003,0.7255,0.0044,0.0000,95.9165,0.0007,0.0051,0.0080,0.0527,0.0014,2.8197,0.0005,0.0001,0.0001,0.0019,0.0018,0.0811,0.0000,0.0018,2.2978,2.2978,0.0018,0.0318,
4.1650,0,216.0829,no,unknown,unknown,unknown,Unknown,-11.0644,6.7701,0.6297,0.0001,0.0176,0.5107,0.5911,0.0709,0.0159,0.4288,-1.4716,1.7575,0.0205,0.3489,0.0001,42.8517,1.5366,0.7294,0.0001,0.0287,0.2760,0.0121,0.0003,0.8183,0.0034,0.0000,95.4609,0.0009,0.0045,0.0080,0.0283,0.0013,2.3931,0.0005,0.0001,0.0001,0.0019,0.0018,0.0709,0.0000,0.0018,2.2978,2.2978,0.0018,0.0317,
4.2260,0,215.8909,no,unknown,unknown,unknown,Unknown,-12.1083,5.2808,1.1986,0.0001,0.0181,0.4932,0.6155,0.0763,0.0152,0.4347,-1.3909,1.8836,0.0185,0.2701,0.0001,43.5780,1.1731,0.5567,0.0001,0.0364,0.2035,0.0085,0.0002,1.0805,0.0036,0.0000,96.5903,0.0008,0.0041,0.0093,0.0195,0.0014,2.1113,0.0005,0.0001,0.0001,0.0019,0.0018,0.0763,0.0000,0.0018,2.2978,2.2978,0.0018,0.0315,
4.2800,0,217.4720,no,unknown,unknown,unknown,Unknown,-14.2531,6.4779,1.3677,0.0001,0.0178,0.4696,0.5886,0.0724,0.0157,0.4299,-0.7900,1.7930,0.0172,0.2294,0.0001,42.9705,0.7518,0.3225,0.0001,0.0318,0.1753,0.0028,0.0002,0.9846,0.0041,0.0000,95.7075,0.0005,0.0038,0.0092,0.0179,0.0016,2.0770,0.0005,0.0001,0.0001,0.0019,0.0018,0.0724,0.0000,0.0018,2.2978,2.2978,0.0018,0.0314,
4.3370,0,221.5167,no,unknown,unknown,unknown,Unknown,-12.6428,6.0457,1.4732,0.0001,0.0164,0.4657,0.4879,0.0590,0.0182,0.4104,0.0000,1.5006,0.0196,0.1577,0.0001,40.4947,0.6634,0.3413,0.0001,0.0311,0.1803,0.0026,0.0003,0.9271,0.0040,0.0000,96.0489,0.0004,0.0042,0.0089,0.0188,0.0019,1.9801,0.0005,0.0001,0.0001,0.0019,0.0018,0.0590,0.0000,0.0018,2.2978,2.2978,0.0018,0.0312,
4.3930,0,219.6540,no,unknown,unknown,unknown,Unknown,-11.2670,6.3905,0.8075,0.0001,0.0161,0.4658,0.4685,0.0564,0.0187,0.4063,0.0000,1.4433,0.0220,0.1426,0.0001,39.9600,0.6628,0.3622,0.0001,0.0221,0.1636,0.0035,0.0003,0.9087,0.0052,0.0000,95.7787,0.0003,0.0047,0.0081,0.0168,0.0020,1.9952,0.0005,0.0001,0.0001,0.0019,0.0018,0.0564,0.0000,0.0018,2.2978,2.2978,0.0018,0.0311,
4.4490,0,220.6948,no,unknown,unknown,unknown,Unknown,-14.3943,6.2363,1.2686,0.0002,0.0142,0.4946,0.3579,0.0417,0.0233,0.3797,0.0000,1.1165,0.0226,0.1541,0.0001,36.3369,1.2174,0.6275,0.0001,0.0243,0.1190,0.0041,0.0004,0.8905,0.0069,0.0004,95.9016,0.0003,0.0048,0.0090,0.0115,0.0018,2.0652,0.0005,0.0001,0.0001,0.0019,0.0018,0.0417,0.0000,0.0018,2.2978,2.2978,0.0018,0.0310,
4.5040,0,219.1933,no,unknown,unknown,unknown,Unknown,-14.0673,6.4006,1.0331,0.0002,0.0129,0.4825,0.2901,0.0325,0.0276,0.3597,0.0000,0.8976,0.0243,0.1568,0.0001,33.4429,1.0207,0.5386,0.0001,0.0312,0.1039,0.0064,0.0004,0.6986,0.0070,0.0066,95.7705,0.0003,0.0050,0.0077,0.0152,0.0015,2.0976,0.0005,0.0001,0.0001,0.0019,0.0018,0.0325,0.0000,0.0018,2.2978,2.2978,0.0018,0.0309,
4.5520,0,223.6630,no,unknown,unknown,unknown,Unknown,-9.1015,3.9067,-3.1106,0.0002,0.0131,0.5071,0.2933,0.0333,0.0272,0.3613,0.0000,0.9196,0.0223,0.1176,0.0001,33.6701,1.3417,0.9991,0.0001,0.0166,0.0845,0.0041,0.0005,0.8127,0.0060,0.0051,97.3882,0.0002,0.0046,0.0064,0.0067,0.0016,1.9889,0.0005,0.0001,0.0001,0.0019,0.0018,0.0333,0.0000,0.0018,2.2978,2.2978,0.0018,0.0308,
4.6200,0,218.5306,no,45-54,black african,male,Unknown,-12.6717,5.2368,-0.3459,0.0002,0.0137,0.5372,0.3243,0.0369,0.0251,0.3700,0.0000,0.9988,0.0216,0.1278,0.0001,34.9552,1.8957,1.2517,0.0001,0.0172,0.1187,0.0049,0.0007,0.6955,0.0059,0.0011,96.6191,0.0001,0.0045,0.0064,0.0054,0.0017,1.8805,0.0005,0.0001,0.0001,0.0019,0.0018,0.0369,0.0000,0.0018,2.2978,2.2978,0.0018,0.0307,
4.6670,0,215.9742,no,45-54,black african,male,Unknown,-11.6120,7.2094,-0.1718,0.0002,0.0130,0.4860,0.2864,0.0322,0.0277,0.3589,0.0000,0.8916,0.0208,0.1312,0.0002,33.3073,1.0149,0.7029,0.0001,0.0144,0.0866,0.0080,0.0005,0.7392,0.0065,0.0003,95.0646,0.0000,0.0045,0.0054,0.0084,0.0017,1.8172,0.0005,0.0001,0.0001,0.0019,0.0018,0.0322,0.0000,0.0018,2.2978,2.2978,0.0018,0.0306,
4.7270,0,223.9368,no,45-54,black african,male,Unknown,-12.0496,5.8831,-0.3253,0.0002,0.0142,0.4614,0.3567,0.0410,0.0233,0.3789,0.0000,1.0881,0.0187,0.1106,0.0002,36.2175,0.5808,0.4177,0.0001,0.0139,0.0820,0.0099,0.0005,0.6458,0.0054,0.0006,96.1705,0.0000,0.0041,0.0052,0.0096,0.0018,2.0031,0.0005,0.0001,0.0001,0.0019,0.0018,0.0410,0.0000,0.0018,2.2978,2.2978,0.0018,0.0306,
4.7660,0,219.8326,no,45-54,black african,male,Unknown,-12.6276,6.2686,-0.1073,0.0002,0.0143,0.4751,0.3572,0.0413,0.0232,0.3795,0.0000,1.0991,0.0171,0.0982,0.0002,36.2836,0.8001,0.6165,0.0001,0.0136,0.0759,0.0125,0.0005,0.7212,0.0058,0.0004,95.8762,0.0000,0.0038,0.0048,0.0099,0.0016,1.9377,0.0005,0.0001,0.0001,0.0019,0.0018,0.0413,0.0000,0.0018,2.2978,2.2978,0.0018,0.0305,
4.8120,0,224.2899,no,45-54,black african,male,Unknown,-12.9841,5.9125,-0.7558,0.0002,0.0149,0.5107,0.3919,0.0462,0.0216,0.3887,0.0000,1.2161,0.0168,0.1136,0.0002,37.5729,1.4244,0.9539,0.0001,0.0108,0.0734,0.0176,0.0004,0.8646,0.0055,0.0002,96.1487,0.0000,0.0040,0.0053,0.0089,0.0016,1.9165,0.0005,0.0001,0.0001,0.0019,0.0018,0.0462,0.0000,0.0018,2.2978,2.2978,0.0018,0.0305,
4.8780,0,224.4303,no,45-54,black african,male,Unknown,-12.6742,6.1403,2.2040,0.0002,0.0152,0.4650,0.4064,0.0477,0.0210,0.3919,0.0000,1.2507,0.0147,0.1752,0.0003,37.9932,0.6270,0.4102,0.0001,0.0103,0.0662,0.0156,0.0003,0.8419,0.0058,0.0001,95.9765,0.0000,0.0034,0.0064,0.0075,0.0014,1.8095,0.0005,0.0001,0.0001,0.0019,0.0018,0.0477,0.0000,0.0018,2.2978,2.2978,0.0018,0.0304,
4.9250,0,216.7634,no,45-54,black african,male,Unknown,-12.1791,7.8217,-0.4856,0.0002,0.0135,0.4827,0.3130,0.0359,0.0258,0.3674,0.0000,0.9849,0.0144,0.1585,0.0003,34.5420,0.9244,0.6399,0.0001,0.0115,0.0623,0.0160,0.0003,0.9115,0.0051,0.0001,94.4572,0.0000,0.0032,0.0079,0.0086,0.0015,1.7991,0.0005,0.0001,0.0001,0.0019,0.0018,0.0359,0.0000,0.0018,2.2978,2.2978,0.0018,0.0303,
5.0020,0,221.0834,no,45-54,black african,male,Unknown,-14.7703,6.1469,1.3770,0.0003,0.0112,0.4797,0.2071,0.0225,0.0359,0.3311,0.0000,0.6573,0.0143,0.1384,0.0003,28.9773,0.9042,0.5939,0.0001,0.0121,0.0762,0.0109,0.0002,0.7678,0.0058,0.0005,95.9714,0.0000,0.0030,0.0067,0.0139,0.0015,1.8017,0.0005,0.0001,0.0001,0.0019,0.0018,0.0225,0.0000,0.0018,2.2978,2.2978,0.0018,0.0302,
5.0360,0,221.1302,no,45-54,black african,male,Unknown,-12.2942,6.8278,0.8738,0.0003,0.0104,0.4772,0.1743,0.0187,0.0413,0.3175,0.0000,0.5623,0.0144,0.1020,0.0003,26.7274,0.8520,0.5488,0.0002,0.0113,0.0609,0.0177,0.0003,0.8191,0.0066,0.0003,95.4106,0.0000,0.0030,0.0061,0.0166,0.0015,1.9609,0.0005,0.0001,0.0001,0.0019,0.0018,0.0187,0.0000,0.0018,2.2978,2.2978,0.0018,0.0301,
5.0720,0,214.4232,no,45-54,black african,male,Unknown,-13.5814,6.0856,0.3717,0.0004,0.0095,0.4660,0.1406,0.0147,0.0489,0.3007,0.0000,0.4553,0.0159,0.1002,0.0004,23.8280,0.6440,0.4493,0.0002,0.0223,0.0534,0.0140,0.0003,0.7473,0.0071,0.0001,96.0185,0.0000,0.0033,0.0081,0.0248,0.0014,1.7719,0.0005,0.0001,0.0001,0.0019,0.0018,0.0147,0.0000,0.0018,2.2978,2.2978,0.0018,0.0301,
5.1180,0,220.7499,no,45-54,black african,male,Unknown,-14.2915,6.0494,0.8847,0.0005,0.0087,0.4660,0.1161,0.0119,0.0568,0.2868,0.0000,0.3800,0.0169,0.0846,0.0004,21.2877,0.6512,0.4356,0.0002,0.0242,0.0466,0.0201,0.0002,0.7483,0.0081,0.0000,96.0461,0.0000,0.0034,0.0075,0.0240,0.0013,1.6605,0.0005,0.0001,0.0001,0.0019,0.0018,0.0119,0.0000,0.0018,2.2978,2.2978,0.0018,0.0300,
5.1540,0,219.2567,no,45-54,black african,male,Unknown,-14.2539,6.2892,0.2929,0.0005,0.0089,0.5061,0.1190,0.0123,0.0556,0.2888,0.0000,0.3935,0.0171,0.0840,0.0004,21.6634,1.3124,0.9609,0.0002,0.0196,0.0499,0.0121,0.0002,0.8606,0.0083,0.0000,95.8599,0.0000,0.0035,0.0080,0.0191,0.0011,1.5963,0.0005,0.0002,0.0002,0.0019,0.0018,0.0123,0.0000,0.0018,2.2978,2.2978,0.0018,0.0300,
5.2150,0,220.5081,no,45-54,black african,male,Unknown,-13.8211,6.4099,1.0629,0.0004,0.0092,0.5062,0.1326,0.0138,0.0512,0.2967,0.0000,0.4356,0.0174,0.0985,0.0003,23.0963,1.3503,0.8915,0.0002,0.0281,0.0452,0.0106,0.0003,0.8571,0.0088,0.0000,95.7630,0.0000,0.0037,0.0080,0.0171,0.0010,1.7986,0.0006,0.0002,0.0002,0.0019,0.0018,0.0138,0.0000,0.0018,2.2978,2.2978,0.0018,0.0300,
5.2880,0,223.4720,no,45-54,black african,male,Unknown,-15.0885,6.2703,1.9262,0.0004,0.0091,0.5165,0.1265,0.0131,0.0533,0.2931,0.0000,0.4182,0.0211,0.1428,0.0004,22.4606,1.5224,0.9834,0.0002,0.0303,0.0437,0.0216,0.0003,0.9193,0.0095,0.0000,95.8748,0.0000,0.0045,0.0077,0.0268,0.0010,1.7591,0.0006,0.0002,0.0002,0.0019,0.0018,0.0131,0.0000,0.0018,2.2978,2.2978,0.0018,0.0299,
5.3220,0,222.3586,no,45-54,black african,male,Unknown,-16.5474,5.5974,2.2072,0.0005,0.0088,0.5053,0.1202,0.0123,0.0557,0.2890,0.0000,0.3935,0.0211,0.1789,0.0004,21.7045,1.3447,0.8821,0.0002,0.0409,0.0394,0.0248,0.0005,0.8204,0.0103,0.0000,96.3754,0.0000,0.0045,0.0067,0.0304,0.0011,1.7532,0.0006,0.0002,0.0002,0.0019,0.0018,0.0123,0.0000,0.0018,2.2978,2.2978,0.0018,0.0299,
5.3700,0,223.2921,no,45-54,black african,male,Unknown,-15.3567,6.6944,1.2525,0.0003,0.0104,0.5012,0.1705,0.0181,0.0420,0.3156,0.0000,0.5492,0.0185,0.1653,0.0004,26.3918,1.3173,0.7365,0.0002,0.0397,0.0349,0.0431,0.0004,0.8228,0.0123,0.0000,95.5260,0.0001,0.0042,0.0065,0.0353,0.0011,1.6987,0.0006,0.0002,0.0002,0.0019,0.0018,0.0181,0.0000,0.0018,2.2978,2.2978,0.0018,0.0299,
5.4140,0,216.4383,no,45-54,black african,male,Unknown,-16.2123,5.6446,1.2442,0.0003,0.0103,0.4677,0.1688,0.0180,0.0423,0.3150,0.0000,0.5447,0.0153,0.1373,0.0004,26.2727,0.6983,0.3950,0.0002,0.0486,0.0435,0.0190,0.0003,0.8253,0.0114,0.0000,96.3424,0.0001,0.0033,0.0063,0.0285,0.0009,1.7800,0.0006,0.0002,0.0002,0.0019,0.0018,0.0180,0.0000,0.0018,2.2978,2.2978,0.0018,0.0299,
5.4540,0,218.5260,no,45-54,black african,male,Unknown,-14.2604,6.5277,0.0125,0.0004,0.0100,0.4613,0.1539,0.0162,0.0451,0.3079,0.0000,0.4971,0.0142,0.1453,0.0004,25.0533,0.5944,0.3165,0.0002,0.1403,0.0488,0.2619,0.0006,0.7589,0.0108,0.0000,95.6664,0.0002,0.0030,0.0087,0.0631,0.0011,1.4086,0.0006,0.0002,0.0002,0.0019,0.0018,0.0162,0.0000,0.0018,2.2978,2.2978,0.0018,0.0299,
5.4960,0,210.2452,no,45-54,black african,male,Unknown,-14.1095,7.2810,0.8186,0.0004,0.0100,0.4743,0.1523,0.0161,0.0453,0.3073,0.0000,0.4954,0.0157,0.1327,0.0004,24.9596,0.8232,0.4784,0.0002,0.1515,0.0670,0.2880,0.0005,0.8052,0.0105,0.0000,94.9970,0.0003,0.0034,0.0114,0.0439,0.0011,1.2488,0.0007,0.0002,0.0002,0.0019,0.0018,0.0161,0.0000,0.0018,2.2978,2.2978,0.0018,0.0298,
5.5500,0,213.6368,no,45-54,black african,male,Unknown,-14.5821,5.5618,0.7260,0.0003,0.0112,0.4753,0.1881,0.0208,0.0379,0.3249,0.0000,0.6231,0.0137,0.1259,0.0004,27.9336,0.7979,0.4736,0.0002,0.2550,0.0830,0.4631,0.0006,1.0593,0.0102,0.0000,96.4002,0.0007,0.0030,0.0185,0.0291,0.0011,0.9511,0.0007,0.0002,0.0002,0.0019,0.0018,0.0208,0.0000,0.0018,2.2978,2.2978,0.0018,0.0298,
5.5950,0,211.1804,no,45-54,black african,male,Unknown,-18.0239,5.5897,-0.8285,0.0003,0.0111,0.4699,0.1539,0.0199,0.0386,0.3221,0.0000,1.2011,0.0147,0.0992,0.0003,27.4610,0.7502,0.4098,0.0003,0.5850,0.0983,10.8012,0.0015,0.8074,0.0136,0.0000,96.3808,0.0009,0.0031,0.0221,0.0536,0.0013,0.7828,0.0007,0.0002,0.0002,0.0019,0.0018,0.0199,0.0000,0.0018,2.2978,2.2978,0.0018,0.0297,
5.6520,0,213.3083,no,45-54,black african,male,Unknown,-15.5792,5.0904,-1.9605,0.0003,0.0114,0.4586,0.0673,0.0216,0.0366,0.3270,-18.1276,36.9949,0.0116,0.1277,0.0004,28.2412,0.5493,0.2939,0.0003,1.3169,0.0867,64.3047,0.0030,0.7165,0.0154,0.0000,96.7135,0.0015,0.0025,0.0298,0.0769,0.0013,0.6073,0.0007,0.0002,0.0002,0.0019,0.0018,0.0216,0.0000,0.0018,2.2978,2.2978,0.0018,0.0297,
5.6940,0,215.4068,no,45-54,black african,male,Unknown,-17.1529,6.9118,1.3520,0.0003,0.0120,0.4717,0.1589,0.0247,0.0337,0.3356,-3.5355,2.5155,0.0127,0.1826,0.0003,29.6291,0.8074,0.4227,0.0003,1.9537,0.1319,19.1695,0.0035,0.7176,0.0157,0.0000,95.3365,0.0023,0.0028,0.0372,0.0835,0.0012,0.4869,0.0007,0.0002,0.0002,0.0019,0.0018,0.0247,0.0000,0.0018,2.2978,2.2979,0.0018,0.0296,
5.7450,0,213.7168,no,45-54,black african,male,Unknown,-14.8432,6.7891,0.7958,0.0003,0.0120,0.4858,0.1713,0.0245,0.0340,0.3348,-1.9395,1.7228,0.0132,0.1821,0.0004,29.5043,1.0106,0.6520,0.0002,2.0100,0.1567,13.8816,0.0025,0.8171,0.0176,0.0000,95.4444,0.0024,0.0029,0.0472,0.0881,0.0011,0.4406,0.0007,0.0002,0.0002,0.0019,0.0018,0.0245,0.0000,0.0018,2.2979,2.2979,0.0018,0.0295,
5.7890,0,216.4104,no,45-54,black african,male,Unknown,-16.1317,5.5738,0.2947,0.0003,0.0120,0.4634,0.1963,0.0246,0.0338,0.3352,0.0000,0.9955,0.0116,0.1935,0.0003,29.5550,0.6166,0.3784,0.0002,2.0132,0.1850,6.0489,0.0015,0.7777,0.0178,0.0000,96.3919,0.0033,0.0025,0.0480,0.0478,0.0011,0.4269,0.0007,0.0002,0.0002,0.0019,0.0018,0.0246,0.0000,0.0018,2.2979,2.2979,0.0018,0.0294,
5.8290,0,218.6609,no,45-54,black african,male,Unknown,-14.7881,6.2816,0.7739,0.0003,0.0117,0.4584,0.2038,0.0233,0.0353,0.3307,0.0000,0.7169,0.0113,0.1563,0.0003,28.8259,0.5260,0.2976,0.0002,2.1423,0.1962,0.3138,0.0010,0.7991,0.0198,0.0000,95.8659,0.0047,0.0023,0.0608,0.0367,0.0010,0.3880,0.0007,0.0003,0.0003,0.0019,0.0018,0.0233,0.0000,0.0018,2.2979,2.2979,0.0018,0.0294,
5.8900,0,216.4742,no,45-54,black african,male,Unknown,-16.2418,5.0104,-0.9751,0.0002,0.0128,0.4624,0.2485,0.0297,0.0302,0.3472,0.0000,0.9149,0.0113,0.1708,0.0003,31.4126,0.6143,0.3339,0.0002,2.9984,0.2225,0.1387,0.0016,0.7750,0.0228,0.0000,96.7639,0.0039,0.0025,0.0725,0.0342,0.0011,0.3133,0.0007,0.0003,0.0003,0.0019,0.0018,0.0297,0.0000,0.0018,2.2979,2.2979,0.0018,0.0293,
5.9370,0,213.1505,no,45-54,black african,male,Unknown,-15.2502,5.2920,-0.8739,0.0002,0.0128,0.4669,0.2426,0.0329,0.0303,0.3464,0.0000,1.1487,0.0110,0.1473,0.0003,31.2734,0.6996,0.4068,0.0002,6.3570,0.2991,0.9402,0.0037,0.7295,0.0249,0.0000,96.5828,0.0058,0.0024,0.0961,0.0734,0.0012,0.2466,0.0007,0.0003,0.0003,0.0019,0.0018,0.0329,0.0000,0.0018,2.2979,2.2980,0.0018,0.0292,
5.9710,0,212.6438,no,45-54,black african,male,Unknown,-17.9469,5.6774,-0.3737,0.0003,0.0121,0.4599,0.1710,0.0280,0.0333,0.3368,-3.1632,1.9070,0.0116,0.1459,0.0002,29.7399,0.5679,0.3300,0.0004,5.4208,0.2016,15.0944,0.0045,0.7205,0.0292,0.0000,96.3192,0.0047,0.0025,0.0907,0.0787,0.0016,0.2828,0.0007,0.0003,0.0003,0.0019,0.0018,0.0280,0.0000,0.0018,2.2979,2.2980,0.0018,0.0292,
6.0290,0,213.7545,no,45-54,black african,male,Unknown,-16.2451,5.4996,0.2248,0.0002,0.0130,0.4680,0.0922,0.0382,0.0296,0.3490,-21.2476,36.7484,0.0123,0.1444,0.0003,31.6315,0.7429,0.4013,0.0004,10.0097,0.2216,60.7662,0.0114,0.6864,0.0321,0.0000,96.4431,0.0054,0.0027,0.0881,0.1319,0.0017,0.2268,0.0007,0.0003,0.0003,0.0019,0.0018,0.0382,0.0000,0.0018,2.2979,2.2981,0.0018,0.0291,
6.0760,0,212.4251,no,45-54,black african,male,Unknown,-19.9447,5.5053,0.0616,0.0002,0.0134,0.4686,0.0536,0.0486,0.0281,0.3549,-36.0178,89.5237,0.0112,0.1917,0.0003,32.4679,0.7931,0.4112,0.0006,15.1379,0.2275,97.5675,0.0253,0.5251,0.0424,0.0000,96.4392,0.0042,0.0024,0.0996,0.2846,0.0022,0.1888,0.0007,0.0002,0.0002,0.0019,0.0018,0.0486,0.0000,0.0018,2.2979,2.2981,0.0018,0.0290,
6.1160,0,216.7630,no,45-54,black african,male,Unknown,-15.7049,5.4463,-0.4019,0.0003,0.0124,0.4633,0.0443,0.0390,0.0324,0.3397,-35.2545,88.6934,0.0109,0.2380,0.0003,30.1464,0.6672,0.3715,0.0006,14.3514,0.2385,98.6908,0.0202,0.5944,0.0381,0.0000,96.4795,0.0051,0.0023,0.0874,0.2036,0.0023,0.1628,0.0007,0.0002,0.0002,0.0019,0.0018,0.0390,0.0000,0.0018,2.2979,2.2982,0.0018,0.0289,
6.1510,0,212.4985,no,45-54,black african,male,Unknown,-19.3163,5.4299,-0.2487,0.0003,0.0114,0.4511,0.0370,0.0351,0.0373,0.3252,-35.3763,87.1514,0.0111,0.2830,0.0003,27.7592,0.4360,0.2729,0.0007,17.2344,0.2587,99.0425,0.0317,0.5248,0.0479,0.0000,96.4907,0.0047,0.0023,0.0881,0.3015,0.0029,0.1425,0.0007,0.0002,0.0002,0.0019,0.0018,0.0351,0.0000,0.0018,2.2979,2.2983,0.0018,0.0288,
6.2140,0,216.7071,no,45-54,black african,male,Unknown,-15.7288,5.5851,-0.0372,0.0004,0.0106,0.4496,0.0332,0.0245,0.0429,0.3113,-31.2547,80.5931,0.0103,0.2267,0.0003,25.4092,0.3797,0.2707,0.0007,12.2833,0.3098,94.5238,0.0219,0.5883,0.0485,0.0000,96.3840,0.0051,0.0020,0.0843,0.2850,0.0032,0.1188,0.0007,0.0002,0.0002,0.0019,0.0018,0.0245,0.0000,0.0018,2.2979,2.2983,0.0018,0.0288,
6.2580,0,216.3611,no,45-54,black african,male,Unknown,-16.6110,5.7073,-0.7219,0.0003,0.0111,0.4474,0.0350,0.0470,0.0396,0.3193,-38.3105,84.8957,0.0099,0.2411,0.0003,26.7178,0.3970,0.2482,0.0008,28.4778,0.3465,97.4523,0.0920,0.4784,0.0587,0.0000,96.2979,0.0076,0.0020,0.0825,0.6560,0.0040,0.1040,0.0007,0.0002,0.0002,0.0019,0.0018,0.0470,0.0000,0.0018,2.2979,2.2984,0.0018,0.0287,
6.3000,0,214.3906,no,45-54,black african,male,Unknown,-17.1834,4.9504,-0.0919,0.0003,0.0115,0.4394,0.0422,0.0890,0.0367,0.3267,-42.2022,80.3559,0.0089,0.2407,0.0003,27.9290,0.2905,0.1602,0.0009,44.4723,0.4574,91.7926,0.1784,0.4234,0.0598,0.0000,96.8013,0.0103,0.0018,0.1008,1.0951,0.0039,0.0852,0.0007,0.0002,0.0002,0.0019,0.0018,0.0890,0.0000,0.0018,2.2979,2.2986,0.0018,0.0286,
6.3480,0,215.0685,no,45-54,black african,male,Unknown,-17.1187,5.9912,0.3419,0.0003,0.0126,0.4329,0.0475,0.1840,0.0316,0.3428,-49.8232,86.8054,0.0081,0.2848,0.0002,30.4331,0.3156,0.1537,0.0011,59.5706,0.5680,95.9410,0.5010,0.3667,0.0709,0.0000,96.0901,0.0112,0.0016,0.1062,2.0405,0.0040,0.0714,0.0007,0.0002,0.0002,0.0019,0.0018,0.1840,0.0000,0.0018,2.2979,2.2988,0.0018,0.0285,
6.3840,0,210.2543,no,45-54,black african,male,Unknown,-19.2430,5.3486,0.3309,0.0003,0.0112,0.4373,0.0362,0.1389,0.0385,0.3223,-49.0956,84.9596,0.0088,0.2416,0.0002,27.1330,0.4652,0.2241,0.0016,59.1452,0.5326,97.1071,0.6235,0.3612,0.0730,0.0000,96.5453,0.0148,0.0018,0.1142,2.8834,0.0051,0.0639,0.0006,0.0002,0.0002,0.0019,0.0018,0.1389,0.0000,0.0018,2.2979,2.2990,0.0018,0.0285,
6.4220,0,208.5352,no,45-54,black african,male,Unknown,-16.9053,6.2260,-0.5105,0.0003,0.0114,0.4435,0.0361,0.2080,0.0375,0.3255,-53.8101,86.5775,0.0107,0.2683,0.0002,27.5547,0.8752,0.4310,0.0026,69.3069,0.3467,98.5428,1.2577,0.3590,0.0927,0.0000,95.9098,0.0167,0.0022,0.1484,5.8126,0.0074,0.0592,0.0006,0.0002,0.0002,0.0019,0.0018,0.2080,0.0000,0.0018,2.2980,2.2993,0.0018,0.0284,
6.4560,0,212.5092,no,45-54,black african,male,Unknown,-19.6350,5.7099,0.5686,0.0003,0.0118,0.4208,0.0380,0.2016,0.0352,0.3326,-53.2084,88.3575,0.0114,0.3628,0.0002,28.6413,0.8951,0.4049,0.0030,64.1114,0.1787,99.7329,2.3446,0.3526,0.1040,0.0000,96.2960,0.0143,0.0024,0.1629,8.9587,0.0088,0.0685,0.0006,0.0002,0.0002,0.0019,0.0018,0.2016,0.0000,0.0018,2.2980,2.2997,0.0018,0.0283,
6.4900,0,213.6676,no,45-54,black african,male,Unknown,-17.1876,5.9147,-0.5472,0.0003,0.0123,0.4321,0.0413,0.2349,0.0330,0.3405,-54.4481,89.1941,0.0112,0.3930,0.0002,29.7814,1.2182,0.5067,0.0032,65.6485,0.1701,99.7687,2.4958,0.3983,0.1264,0.0000,96.1471,0.0254,0.0024,0.1765,8.6139,0.0102,0.0743,0.0006,0.0002,0.0002,0.0019,0.0018,0.2349,0.0000,0.0018,2.2980,2.3000,0.0018,0.0283,
